citation_id,virus strain,genus,pipiens_complex? ,(sub)species,ecotype,species_id,reasoning_species_id,experiment_id,experiment_distinguisher,distinguisher_value,figure,way of infection,virus titer,quantity,temperature,sample size,dpi,trait,prediction infected,index,extraction_note,food,blood_source,humidity,photoperiod (L:D),mosquito_origin,location_collect,time_in_lab,lab_origin,pre_experiment_setup,Notes
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,20,29,0.45,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,18,20,33,0.45,,16,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,2,5,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,7,9,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,9,12,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,12,16,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,12,19,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,21,22,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,18,26,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,19,29,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,25,33,0,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Reisen_2006,NY99,Culex,no,NA,NA,Ctar,unambigious,4,NA,NA,Figure 4 ,feeding on viremic birds,8.6 log10 plaque-forming units (PFU)/ml,percentage transmitting of infected,14,17,36,0.118,,17,Raw data shared by authors,10% sucrose,"house sparrows, Passer domesticus, and house Þnches, Carpodacus mexicanus, on 2 to 3 dpi and white-crowned sparrows (Zonotrichia leucophrys) that produced a consistent high titered viremia",NA,18:6,lab,NA,since 2002,"Kern County, California",females reared in an insectary at 22-24°C and a photoperiod of 18:6 (L:D) h were held until 3Ð5 d of age and then were offered a restrained passeriform bird for 1 to 2 h during the birdsÕ peak viremia period,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,6,6,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,5,12,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,6,14,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,6,18,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,6,21,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,7,25,0.135326515,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,7,28,0.287175452,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,18,7,32,0.287175452,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,20,6,4,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,20,6,6,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,20,8,8,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,20,6,11,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,20,7,14,0.424862313,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,20,8,18,0.240755311,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,20,7,21,0.426435877,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,6,4,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,12,6,0.169944925,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,8,8,0,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,6,11,0.330448466,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,5,12,0.597954367,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,14,14,0.357199056,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,13,18,0.77104642,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,13,21,0.849724626,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,7,25,1,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,7,28,1,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,26,7,32,0.708103855,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,30,5,4,0.201416208,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,30,6,6,0.833988985,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,30,8,8,0.6184107,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,30,8,12,1,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,30,8,14,0.879622345,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,30,6,18,1,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
Dohm_2002,NY99,Culex ,yes,pipiens,unclear,Cpip,unambigious,5,,,Figure 1,feeding on viremic chicken,Viremias in the chickens at the time of mosquito feeding ranged from 106.6 to 107.3 PFU of virus per milliliter of blood,percentage disseminated of exposed,30,2,21,1,,,assumed same sample size as in Table 1,NA,"3-d-old leghorn chickens, Gallus gallus L., subcutaneously inoculated 24 or 48 h previously with 103 PFU/ml of WN virus",high,16:8,field,Westchester New York,F3 and F4,NA,NA,
